"EPCI_EPT","VAR","loc","fra","b100","TYPO_FREI","LIB_VAR_SH","LIB_VAR_LG","Unite","Source"
"243000296","fam3",5.21031030393173,5.52734782524417,94.2642017232119,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000296","emp2",37.52,29.81,125.863804092586,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000296","for2",42.5845192372069,48.5157951419143,87.7745466453601,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000296","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000296","equ2",41.1561224660937,20.0468435617419,205.299763722592,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000296","equ3",26.9824328990319,26.3159246878169,102.532718189164,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000569","fam1",8.04342897296331,8.39564661886221,95.80475856252,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000569","fam3",4.83173879623207,5.52734782524417,87.4151392131474,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000569","emp2",42.29,29.81,141.865145924187,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000569","for2",45.9433303145449,48.5157951419143,94.6976756335857,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000569","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000569","equ2",21.3514703746472,20.0468435617419,106.507891423841,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000569","equ3",28.2657538181238,26.3159246878169,107.409312625103,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000585","fam1",9.28890616513276,8.39564661886221,110.639556270314,"DEGP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000585","fam3",6.36521363067245,5.52734782524417,115.158550391955,"DEGP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000585","emp2",39.28,29.81,131.767863133177,"DEGP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000585","for2",56.7355987434173,48.5157951419143,116.942530937521,"DEGP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000585","equ1",60.1523256650516,40.7,147.794411953444,"DEGP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000585","equ2",14.9691577193109,20.0468435617419,74.6708960600588,"DEGP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000585","equ3",35.5522023593912,26.3159246878169,135.09767481532,"DEGP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000593","fam1",8.77333388217815,8.39564661886221,104.49860839149,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000593","fam3",5.87834880545456,5.52734782524417,106.350260401694,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000593","emp2",32.76,29.81,109.89600805099,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000593","for2",52.088525841673,48.5157951419143,107.364056776372,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000593","equ1",43.7164513865984,40.7,107.411428468301,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000593","equ2",14.6466178990907,20.0468435617419,73.0619653611845,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000593","equ3",24.3072926088015,26.3159246878169,92.3672373179223,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000643","fam1",9.65749823823763,8.39564661886221,115.029832443644,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000643","fam3",6.05575694349082,5.52734782524417,109.559903500795,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000643","emp2",29.24,29.81,98.0878899698088,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000643","for2",49.2842179490994,48.5157951419143,101.583861101189,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000643","equ1",60.4434776728491,40.7,148.509773151963,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000643","equ2",11.1026030213597,20.0468435617419,55.3832975608603,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000643","equ3",35.6477530363396,26.3159246878169,135.460765522113,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000650","fam1",7.28999425742182,8.39564661886221,86.8306467430829,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000650","fam3",2.62523438294988,5.52734782524417,47.4953714864852,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000650","emp2",29.85,29.81,100.134183160013,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000650","for2",55.7838998932696,48.5157951419143,114.980904116062,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000650","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000650","equ2",13.3806942792932,20.0468435617419,66.747137713138,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000650","equ3",41.7069274593111,26.3159246878169,158.485510025112,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243000684","fam1",8.44758866641723,8.39564661886221,100.618678345017,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243000684","fam3",4.94420028195917,5.52734782524417,89.4497766067536,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243000684","emp2",36.78,29.81,123.381415632338,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243000684","for2",49.4533914594756,48.5157951419143,101.93255890132,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243000684","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243000684","equ2",19.5951496179621,20.0468435617419,97.7468076588285,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243000684","equ3",27.0033955729238,26.3159246878169,102.612375940661,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100518","fam1",7.8026039072985,8.39564661886221,92.9363068922966,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100518","fam3",3.87463846832587,5.52734782524417,70.0994145986227,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100518","emp2",29.35,29.81,98.4568936598457,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100518","for2",32.8539984010383,48.5157951419143,67.7181489140528,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100518","equ1",39.0841110064439,40.7,96.0297567725894,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100518","equ2",8.76797578760388,20.0468435617419,43.7374380689886,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100518","equ3",36.6966513223839,26.3159246878169,139.446558529531,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100567","fam1",7.78094806502352,8.39564661886221,92.6783655655818,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100567","fam3",3.83005810670372,5.52734782524417,69.2928729618084,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100567","emp2",34.63,29.81,116.169070781617,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100567","for2",51.8345884792522,48.5157951419143,106.840645046897,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100567","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100567","equ2",35.9342767349906,20.0468435617419,179.251544635031,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100567","equ3",34.6782695555606,26.3159246878169,131.776747224144,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100633","fam1",7.70276534714274,8.39564661886221,91.7471363055849,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100633","fam3",4.33463238348204,5.52734782524417,78.4215598606835,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100633","emp2",29.2,29.81,97.9537068097954,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100633","for2",28.3218355718837,48.5157951419143,58.3765256016913,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100633","equ1",39.0153226567662,40.7,95.8607436284182,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100633","equ2",20.714570879827,20.0468435617419,103.330835181252,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100633","equ3",24.7741607812232,26.3159246878169,94.1413272576073,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100732","fam1",5.73720733000912,8.39564661886221,68.3355027964081,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100732","fam3",3.71732739048852,5.52734782524417,67.253364688051,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100732","emp2",46,29.81,154.310634015431,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100732","for2",31.9341250792282,48.5157951419143,65.8221203750598,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100732","equ1",NA,NA,NA,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100732","equ2",22.3166795387479,20.0468435617419,111.322660198426,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100732","equ3",28.4091960936795,26.3159246878169,107.95439047153,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100773","fam1",7.33225101674207,8.39564661886221,87.3339642508173,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100773","fam3",4.83278097995713,5.52734782524417,87.433994254625,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100773","emp2",40.41,29.81,135.558537403556,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100773","for2",50.3867650743811,48.5157951419143,103.856414033809,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100773","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100773","equ2",22.5514636161487,20.0468435617419,112.493837479666,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100773","equ3",28.755781461385,26.3159246878169,109.271408101794,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100781","fam1",8.39556721374904,8.39564661886221,99.9990542108693,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100781","fam3",5.50215135397653,5.52734782524417,99.5441489831241,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100781","emp2",41.5,29.81,139.215028513922,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100781","for2",35.3817377774383,48.5157951419143,72.9282858787383,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100781","equ1",40.9595263251219,40.7,100.637656818481,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100781","equ2",17.7600987389034,20.0468435617419,88.5929931273444,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100781","equ3",27.7217232183302,26.3159246878169,105.342006967987,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243100815","fam1",6.01093185925447,8.39564661886221,71.5958178343275,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243100815","fam3",4.20712023580209,5.52734782524417,76.1146280063574,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243100815","emp2",39.42,29.81,132.237504193224,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243100815","for2",34.250069477999,48.5157951419143,70.5957088362947,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243100815","equ1",NA,NA,NA,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243100815","equ2",14.0289285952514,20.0468435617419,69.9807356307441,"FAVP","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243100815","equ3",25.3088036798508,26.3159246878169,96.1729598335857,"FAVP","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200391","fam1",7.50840318583314,8.39564661886221,89.4321012626266,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200391","fam3",3.18257907069139,5.52734782524417,57.5787732437626,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200391","emp2",32.12,29.81,107.749077490775,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200391","for2",52.7586143755779,48.5157951419143,108.745232807693,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200391","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200391","equ2",45.1494516966502,20.0468435617419,225.219753711328,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200391","equ3",26.746548425489,26.3159246878169,101.636361795303,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200409","fam1",6.40796036545836,8.39564661886221,76.3247985100018,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200409","fam3",3.60267849244366,5.52734782524417,65.1791529382269,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200409","emp2",41.25,29.81,138.376383763838,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200409","for2",55.7029352687372,48.5157951419143,114.814021095191,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200409","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200409","equ2",57.0492924888837,20.0468435617419,284.579925578701,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200409","equ3",27.7329206418463,26.3159246878169,105.38455695872,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200417","fam1",6.9388043331714,8.39564661886221,82.6476464312138,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200417","fam3",3.03186101816442,5.52734782524417,54.8520034204739,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200417","emp2",35.21,29.81,118.114726601811,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200417","for2",56.1203742770842,48.5157951419143,115.674439866286,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200417","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200417","equ2",35.591543893541,20.0468435617419,177.541884755689,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200417","equ3",24.2572220495998,26.3159246878169,92.1769701705746,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200425","fam1",7.51562952827015,8.39564661886221,89.518173756683,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200425","fam3",2.5927281726889,5.52734782524417,46.9072736991065,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200425","emp2",41.77,29.81,140.120764844012,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200425","for2",55.9767686735294,48.5157951419143,115.378442236783,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200425","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200425","equ2",34.9057709206931,20.0468435617419,174.121032137491,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200425","equ3",22.0638167838097,26.3159246878169,83.8420729864161,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200458","fam1",6.04247456090139,8.39564661886221,71.9715208990094,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200458","fam3",3.19154302094434,5.52734782524417,57.7409477718792,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200458","emp2",29.77,29.81,99.8658168399866,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200458","for2",58.9250774956111,48.5157951419143,121.455450381156,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200458","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200458","equ2",36.5909783956637,20.0468435617419,182.527380347773,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200458","equ3",32.0984193814064,26.3159246878169,121.973366933469,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200508","fam1",5.84490655477043,8.39564661886221,69.6183012472069,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200508","fam3",2.13139835489661,5.52734782524417,38.560959474311,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200508","emp2",44.11,29.81,147.970479704797,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200508","for2",55.6664335589097,48.5157951419143,114.738784340397,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200508","equ1",NA,NA,NA,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200508","equ2",63.7651076609119,20.0468435617419,318.080537040772,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200508","equ3",31.3378252939447,26.3159246878169,119.083124251578,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200599","fam1",6.85216188938666,8.39564661886221,81.6156539270263,"MOY","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200599","fam3",3.05079550982621,5.52734782524417,55.1945635824256,"MOY","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200599","emp2",38.39,29.81,128.782287822878,"MOY","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200599","for2",50.0845765412875,48.5157951419143,103.233547744161,"MOY","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200599","equ1",NA,NA,NA,"MOY","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200599","equ2",50.8999809906813,20.0468435617419,253.90521372562,"MOY","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200599","equ3",29.0625195967706,26.3159246878169,110.437007027252,"MOY","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243200607","fam1",8.00824803292689,8.39564661886221,95.3857206773691,"DEG","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243200607","fam3",2.88077521267321,5.52734782524417,52.1185802622428,"DEG","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243200607","emp2",44.29,29.81,148.574303924857,"DEG","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243200607","for2",53.6940873816525,48.5157951419143,110.673415172504,"DEG","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243200607","equ1",NA,NA,NA,"DEG","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
"243200607","equ2",44.7307713897318,20.0468435617419,223.131243838794,"DEG","Éloignement de l'école","Part des 6-10 ans scolarisés hors de leur commune de résidence","%","Insee-RP 2021"
"243200607","equ3",34.7882642643149,26.3159246878169,132.194724969784,"DEG","Distance au travail","Temps moyen de trajet domicile-travail des femmes","min.","Insee-RP 2021, Insee-METRIC 2024"
"243300316","fam1",8.0672761775097,8.39564661886221,96.0888010625082,"FAVP","Familles monoparentales","Part des familles monoparentales parmi l'ensemble des ménages","%","Insee-RP 2021"
"243300316","fam3",4.00857927954069,5.52734782524417,72.5226529300897,"FAVP","Familles nombreuses","Part des ménages avec 3 enfants ou plus","%","Insee-RP 2021"
"243300316","emp2",28.42,29.81,95.3371351895337,"FAVP","Non-mixité de l'offre d'emploi","Indice de ségrégation femmes / hommes des secteurs d'activité","%","Insee-RP 2021"
"243300316","for2",37.4237143922978,48.5157951419143,77.1371762182381,"FAVP","Femmes peu diplômées","Part des femmes sans diplôme ou titulaires d'un diplôme inférieur au niveau BAC","%","Insee-RP 2021"
"243300316","equ1",25.5030064141971,40.7,62.6609494206317,"FAVP","Accueil des jeunes enfants","Part des enfants de moins de 3 ans n'ayant théoriquement pas de place d'accueil","pour 100 enfants","CAF 2021"
